Date,datetime,cash_type,card,Value,coffee_name,Return,SMA_7,SMA_30,Vol_20
14-07-2024,54:24.3,card,ANON-0000-0000-0373,23.02,Americano,-0.298598416,31.42,29.39,0.204156916
14-07-2024,55:30.5,card,ANON-0000-0000-0373,27.92,Americano with Milk,0.212858384,30.72,29.22666667,0.204156916
14-07-2024,56:30.3,card,ANON-0000-0000-0373,32.82,Cappuccino,0.175501433,30.72,29.39,0.207045477
14-07-2024,57:54.1,card,ANON-0000-0000-0374,32.82,Latte,0,30.72,29.55333333,0.207045477
14-07-2024,02:11.8,card,ANON-0000-0000-0375,23.02,Americano,-0.298598416,29.32,29.22666667,0.216188398
14-07-2024,31:30.0,card,ANON-0000-0000-0376,32.82,Latte,0.425716768,29.32,29.22666667,0.232341032
15-07-2024,33:05.6,card,ANON-0000-0000-0377,32.82,Cappuccino,0,29.32,29.39,0.227316144
16-07-2024,29:25.5,card,ANON-0000-0000-0367,32.82,Hot Chocolate,0,30.72,29.71666667,0.223835321
16-07-2024,23:37.5,card,ANON-0000-0000-0378,27.92,Americano with Milk,-0.149299208,30.72,29.55333333,0.224582494
17-07-2024,04:59.7,card,ANON-0000-0000-0379,27.92,Americano with Milk,0,30.02,29.39,0.21223901
18-07-2024,10:13.4,card,ANON-0000-0000-0380,27.92,Americano with Milk,0,29.32,29.55333333,0.190686117
18-07-2024,11:23.4,card,ANON-0000-0000-0381,18.12,Espresso,-0.351002865,28.62,29.22666667,0.20696044
18-07-2024,32:59.6,card,ANON-0000-0000-0059,23.02,Americano,0.270419426,27.22,29.06333333,0.213184897
18-07-2024,34:48.4,card,ANON-0000-0000-0059,23.02,Americano,0,25.82,28.9,0.208630156
18-07-2024,35:51.5,card,ANON-0000-0000-0059,23.02,Cortado,0,24.42,28.57333333,0.185568503
18-07-2024,23:33.8,card,ANON-0000-0000-0375,32.82,Latte,0.425716768,25.12,28.73666667,0.208630156
18-07-2024,18:23.4,card,ANON-0000-0000-0382,32.82,Cappuccino,0,25.82,29.06333333,0.208630156
18-07-2024,30:50.6,card,ANON-0000-0000-0009,32.82,Latte,0,26.52,29.22666667,0.208630156
18-07-2024,19:41.8,card,ANON-0000-0000-0383,32.82,Hot Chocolate,0,28.62,29.22666667,0.208630156
18-07-2024,21:59.9,card,ANON-0000-0000-0383,32.82,Latte,0,30.02,29.55333333,0.208630156
18-07-2024,46:18.7,card,ANON-0000-0000-0384,32.82,Latte,0,31.42,29.55333333,0.194809173
19-07-2024,37:35.8,card,ANON-0000-0000-0384,32.82,Latte,0,32.82,29.55333333,0.190377522
19-07-2024,36:19.3,card,ANON-0000-0000-0384,32.82,Latte,0,32.82,29.71666667,0.187087872
19-07-2024,09:20.7,card,ANON-0000-0000-0384,32.82,Latte,0,32.82,30.04333333,0.187087872
19-07-2024,11:22.1,card,ANON-0000-0000-0384,32.82,Cocoa,0,32.82,30.04333333,0.171950603
19-07-2024,58:37.6,card,ANON-0000-0000-0386,32.82,Latte,0,32.82,30.04333333,0.144720629
19-07-2024,16:20.5,card,ANON-0000-0000-0385,27.92,Americano with Milk,-0.149299208,32.12,29.88,0.14903844
19-07-2024,03:02.3,card,ANON-0000-0000-0375,23.02,Americano,-0.175501433,30.72,29.55333333,0.15425783
19-07-2024,59:55.4,card,ANON-0000-0000-0386,27.92,Americano with Milk,0.212858384,30.02,29.39,0.157821558
20-07-2024,05:44.5,card,ANON-0000-0000-0387,23.02,Americano,-0.175501433,28.62,29.06333333,0.163288329
20-07-2024,06:48.7,card,ANON-0000-0000-0387,32.82,Latte,0.425716768,28.62,29.39,0.188667847
20-07-2024,07:51.4,card,ANON-0000-0000-0387,23.02,Americano,-0.298598416,27.22,29.22666667,0.183475654
20-07-2024,00:53.6,card,ANON-0000-0000-0388,32.82,Latte,0.425716768,27.22,29.22666667,0.197108604
20-07-2024,02:27.8,card,ANON-0000-0000-0389,32.82,Latte,0,27.92,29.22666667,0.197108604
20-07-2024,39:21.0,card,ANON-0000-0000-0390,23.02,Americano,-0.298598416,27.92,29.22666667,0.210703531
20-07-2024,15:09.2,card,ANON-0000-0000-0391,32.82,Latte,0.425716768,28.62,29.22666667,0.210703531
21-07-2024,30:55.8,card,ANON-0000-0000-0367,32.82,Cocoa,0,30.02,29.22666667,0.210703531
21-07-2024,39:28.8,card,ANON-0000-0000-0392,32.82,Cappuccino,0,30.02,29.22666667,0.210703531
21-07-2024,34:30.8,card,ANON-0000-0000-0393,23.02,Cortado,-0.298598416,30.02,29.06333333,0.222420515
21-07-2024,42:31.4,card,ANON-0000-0000-0394,32.82,Latte,0.425716768,30.02,29.22666667,0.241499906
22-07-2024,44:37.6,card,ANON-0000-0000-0396,32.82,Latte,0,30.02,29.39,0.241499906
22-07-2024,15:37.3,card,ANON-0000-0000-0385,27.92,Americano with Milk,-0.149299208,30.72,29.71666667,0.244632446
22-07-2024,13:23.1,card,ANON-0000-0000-0375,23.02,Americano,-0.175501433,29.32,29.71666667,0.248449474
22-07-2024,40:49.6,card,ANON-0000-0000-0395,23.02,Americano,0,27.92,29.71666667,0.248449474
23-07-2024,20:05.0,card,ANON-0000-0000-0401,27.92,Americano with Milk,0.212858384,27.22,29.88,0.252535758
23-07-2024,12:56.2,card,ANON-0000-0000-0197,32.82,Latte,0.175501433,28.62,29.88,0.254828904
23-07-2024,40:19.0,card,ANON-0000-0000-0395,23.02,Americano,-0.298598416,27.22,29.55333333,0.262405956
23-07-2024,44:53.8,card,ANON-0000-0000-0397,27.92,Americano with Milk,0.212858384,26.52,29.39,0.261412874
23-07-2024,49:25.1,card,ANON-0000-0000-0398,32.82,Cocoa,0.175501433,27.22,29.39,0.260252011
23-07-2024,51:10.4,card,ANON-0000-0000-0399,32.82,Latte,0,28.62,29.39,0.255546405
23-07-2024,01:45.7,card,ANON-0000-0000-0375,23.02,Americano,-0.298598416,28.62,29.06333333,0.250476666
23-07-2024,03:36.5,card,ANON-0000-0000-0400,27.92,Americano with Milk,0.212858384,28.62,28.9,0.243118618
23-07-2024,21:01.3,card,ANON-0000-0000-0401,32.82,Latte,0.175501433,28.62,28.9,0.228054314
23-07-2024,01:40.6,card,ANON-0000-0000-0009,32.82,Latte,0,30.02,28.9,0.228054314
23-07-2024,23:13.5,card,ANON-0000-0000-0012,23.02,Americano,-0.298598416,29.32,28.57333333,0.228054314
23-07-2024,24:22.6,card,ANON-0000-0000-0012,23.02,Americano,0,27.92,28.24666667,0.207623371
24-07-2024,17:36.8,card,ANON-0000-0000-0040,27.92,Americano with Milk,0.212858384,27.22,28.24666667,0.212820776
24-07-2024,16:59.8,card,ANON-0000-0000-0205,32.82,Cappuccino,0.175501433,28.62,28.57333333,0.215800757
24-07-2024,25:17.5,card,ANON-0000-0000-0012,23.02,Americano,-0.298598416,27.92,28.41,0.215800757
24-07-2024,18:41.3,card,ANON-0000-0000-0040,23.02,Americano,0,26.52,28.41,0.193868404
24-07-2024,15:05.7,card,ANON-0000-0000-0205,32.82,Cappuccino,0.425716768,26.52,28.41,0.215800757
24-07-2024,18:30.5,card,ANON-0000-0000-0009,32.82,Latte,0,27.92,28.73666667,0.212077122
24-07-2024,45:49.8,card,ANON-0000-0000-0012,18.12,Espresso,-0.447897623,27.22,28.24666667,0.233650097
24-07-2024,55:13.8,card,ANON-0000-0000-0399,32.82,Latte,0.811258278,27.92,28.24666667,0.293361601
24-07-2024,43:53.1,card,ANON-0000-0000-0379,32.82,Cappuccino,0,27.92,28.57333333,0.291278867
24-07-2024,54:37.5,card,ANON-0000-0000-0402,18.12,Espresso,-0.447897623,27.22,28.08333333,0.309558999
24-07-2024,38:55.0,card,ANON-0000-0000-0385,27.92,Americano with Milk,0.540838852,27.92,27.92,0.321398461
24-07-2024,16:09.8,card,ANON-0000-0000-0097,27.92,Americano with Milk,0,27.22,27.75666667,0.31950412
25-07-2024,39:46.8,card,ANON-0000-0000-0405,32.82,Cocoa,0.175501433,27.22,28.08333333,0.31950412
25-07-2024,38:51.3,card,ANON-0000-0000-0328,23.02,Cortado,-0.298598416,27.92,27.75666667,0.328657519
25-07-2024,06:50.0,card,ANON-0000-0000-0404,18.12,Espresso,-0.212858384,25.82,27.26666667,0.324653143
25-07-2024,06:01.3,card,ANON-0000-0000-0404,23.02,Cortado,0.270419426,24.42,27.10333333,0.326550501
25-07-2024,21:00.8,card,ANON-0000-0000-0257,32.82,Cappuccino,0.425716768,26.52,27.43,0.336684879
25-07-2024,29:44.6,card,ANON-0000-0000-0385,27.92,Americano with Milk,-0.149299208,26.52,27.59333333,0.33953383
25-07-2024,49:18.4,card,ANON-0000-0000-0399,32.82,Latte,0.175501433,27.22,27.75666667,0.330778109
25-07-2024,54:47.9,card,ANON-0000-0000-0012,23.02,Americano,-0.298598416,25.82,27.43,0.3405975
25-07-2024,25:06.5,card,ANON-0000-0000-0403,32.82,Cappuccino,0.425716768,27.22,27.75666667,0.349076481
25-07-2024,26:04.7,card,ANON-0000-0000-0375,23.02,Americano,-0.298598416,27.92,27.59333333,0.357084738
26-07-2024,09:56.1,card,ANON-0000-0000-0409,32.82,Latte,0.425716768,29.32,27.59333333,0.357675173
26-07-2024,58:29.2,card,ANON-0000-0000-0411,32.82,Cappuccino,0,29.32,27.59333333,0.357675173
26-07-2024,23:29.3,card,ANON-0000-0000-0410,23.02,Americano,-0.298598416,28.62,27.59333333,0.357084738
26-07-2024,20:34.3,card,ANON-0000-0000-0059,18.12,Espresso,-0.212858384,26.52,27.26666667,0.361482105
26-07-2024,49:52.3,card,ANON-0000-0000-0412,27.92,Americano with Milk,0.540838852,27.22,27.10333333,0.360397754
26-07-2024,29:17.7,card,ANON-0000-0000-0339,32.82,Cappuccino,0.175501433,27.22,27.10333333,0.317918942
26-07-2024,15:09.6,card,ANON-0000-0000-0009,32.82,Latte,0,28.62,27.43,0.317918942
26-07-2024,28:08.0,card,ANON-0000-0000-0339,32.82,Cappuccino,0,28.62,27.75666667,0.29626633
26-07-2024,33:01.3,card,ANON-0000-0000-0406,32.82,Latte,0,28.62,27.92,0.274872965
26-07-2024,47:13.9,card,ANON-0000-0000-0385,27.92,Americano with Milk,-0.149299208,29.32,27.75666667,0.278089992
26-07-2024,00:02.7,card,ANON-0000-0000-0408,32.82,Latte,0.175501433,31.42,28.08333333,0.278089992
26-07-2024,59:07.9,card,ANON-0000-0000-0408,32.82,Latte,0,32.12,28.41,0.267044174
26-07-2024,34:16.6,card,ANON-0000-0000-0407,23.02,Cortado,-0.298598416,30.72,28.08333333,0.272121627
26-07-2024,33:11.5,card,ANON-0000-0000-0407,23.02,Cortado,0,29.32,27.75666667,0.267025845
26-07-2024,19:37.4,card,ANON-0000-0000-0097,27.92,Americano with Milk,0.212858384,28.62,28.08333333,0.254450468
26-07-2024,07:01.7,card,ANON-0000-0000-0379,27.92,Americano with Milk,0,27.92,27.92,0.251353607
27-07-2024,09:00.4,card,ANON-0000-0000-0416,27.92,Americano with Milk,0,27.92,27.75666667,0.249013431
27-07-2024,10:08.1,card,ANON-0000-0000-0416,27.92,Americano with Milk,0,27.22,28.08333333,0.237597134
27-07-2024,03:39.1,card,ANON-0000-0000-0415,32.82,Cappuccino,0.175501433,27.22,28.24666667,0.222012412
27-07-2024,55:20.2,card,ANON-0000-0000-0009,32.82,Latte,0,28.62,28.41,0.208945406
27-07-2024,56:23.9,card,ANON-0000-0000-0417,32.82,Cappuccino,0,30.02,28.41,0.187923759
27-07-2024,02:33.4,card,ANON-0000-0000-0414,32.82,Cappuccino,0,30.72,28.73666667,0.187923759
27-07-2024,55:31.4,card,ANON-0000-0000-0413,27.92,Americano with Milk,-0.149299208,30.72,29.06333333,0.177440271
27-07-2024,28:41.9,card,ANON-0000-0000-0225,18.12,Espresso,-0.351002865,29.32,28.9,0.189410566
27-07-2024,09:16.5,card,ANON-0000-0000-0097,32.82,Cappuccino,0.811258278,30.02,28.9,0.233356505
27-07-2024,25:10.1,card,ANON-0000-0000-0059,27.92,Americano with Milk,-0.149299208,29.32,28.9,0.23400757
27-07-2024,51:53.2,card,ANON-0000-0000-0077,32.82,Latte,0.175501433,29.32,28.9,0.236734334
27-07-2024,33:23.1,card,ANON-0000-0000-0059,27.92,Americano with Milk,-0.149299208,28.62,29.06333333,0.23982017
27-07-2024,26:13.2,card,ANON-0000-0000-0040,18.12,Espresso,-0.351002865,26.52,28.57333333,0.253446527
28-07-2024,07:25.9,card,ANON-0000-0000-0012,18.12,Espresso,0,25.12,28.41,0.251078445
28-07-2024,17:54.2,card,ANON-0000-0000-0276,27.92,Americano with Milk,0.540838852,26.52,28.24666667,0.276164412
28-07-2024,18:52.2,card,ANON-0000-0000-0276,32.82,Latte,0.175501433,26.52,28.24666667,0.278163683
29-07-2024,57:34.4,card,ANON-0000-0000-0328,32.82,Cocoa,0,27.22,28.57333333,0.267277499
29-07-2024,30:16.3,card,ANON-0000-0000-0099,23.02,Americano,-0.298598416,25.82,28.73666667,0.278163683
29-07-2024,44:55.8,card,ANON-0000-0000-0421,32.82,Hot Chocolate,0.425716768,26.52,28.9,0.289291366
29-07-2024,58:29.6,card,ANON-0000-0000-0420,32.82,Cappuccino,0,28.62,28.9,0.289291366
29-07-2024,06:31.1,card,ANON-0000-0000-0422,32.82,Cappuccino,0,30.72,28.9,0.289291366
29-07-2024,19:44.1,card,ANON-0000-0000-0003,23.02,Americano,-0.298598416,30.02,28.57333333,0.299153006
29-07-2024,51:24.7,card,ANON-0000-0000-0419,27.92,Americano with Milk,0.212858384,29.32,28.41,0.300238016
29-07-2024,12:06.4,card,ANON-0000-0000-0418,32.82,Latte,0.175501433,29.32,28.57333333,0.301883587
29-07-2024,43:44.0,card,ANON-0000-0000-0421,32.82,Hot Chocolate,0,30.72,28.57333333,0.301883587
29-07-2024,15:46.2,card,ANON-0000-0000-0097,27.92,Americano with Milk,-0.149299208,30.02,28.41,0.30471844
29-07-2024,04:48.0,card,ANON-0000-0000-0012,23.02,Americano,-0.175501433,28.62,28.41,0.305589678
30-07-2024,16:19.3,card,ANON-0000-0000-0436,32.82,Cappuccino,0.425716768,28.62,28.73666667,0.304008418
30-07-2024,15:21.5,card,ANON-0000-0000-0436,23.02,Americano,-0.298598416,28.62,28.57333333,0.25931359
30-07-2024,33:19.2,card,ANON-0000-0000-0435,32.82,Latte,0.425716768,29.32,28.73666667,0.271933281
30-07-2024,08:07.5,card,ANON-0000-0000-0431,32.82,Latte,0,29.32,28.9,0.270218778
30-07-2024,54:46.3,card,ANON-0000-0000-0097,27.92,Americano with Milk,-0.149299208,28.62,28.9,0.270218778
30-07-2024,53:51.9,card,ANON-0000-0000-0097,27.92,Americano with Milk,0,28.62,28.73666667,0.254928554
30-07-2024,24:19.9,card,ANON-0000-0000-0434,18.12,Espresso,-0.351002865,27.92,28.24666667,0.270218778
30-07-2024,09:43.6,card,ANON-0000-0000-0433,27.92,Americano with Milk,0.540838852,27.22,28.08333333,0.270218778
30-07-2024,08:52.9,card,ANON-0000-0000-0433,23.02,Cortado,-0.175501433,27.22,27.75666667,0.271873136
30-07-2024,16:09.6,card,ANON-0000-0000-0432,27.92,Americano with Milk,0.212858384,26.52,27.75666667,0.275378281
30-07-2024,57:02.3,card,ANON-0000-0000-0347,27.92,Americano with Milk,0,25.82,28.08333333,0.264734299
30-07-2024,31:40.8,card,ANON-0000-0000-0430,27.92,Americano with Milk,0,25.82,27.92,0.24881539
30-07-2024,16:01.6,card,ANON-0000-0000-0428,27.92,Americano with Milk,0,25.82,27.92,0.24881539
30-07-2024,30:34.7,card,ANON-0000-0000-0429,27.92,Americano with Milk,0,27.22,27.75666667,0.24881539
30-07-2024,05:07.2,card,ANON-0000-0000-0424,23.02,Cortado,-0.175501433,26.52,27.59333333,0.241953035
30-07-2024,20:51.1,card,ANON-0000-0000-0425,32.82,Cappuccino,0.425716768,27.92,28.08333333,0.254940858
30-07-2024,13:43.2,card,ANON-0000-0000-0097,27.92,Americano with Milk,-0.149299208,27.92,28.41,0.255968808
30-07-2024,17:11.1,card,ANON-0000-0000-0141,23.02,Cortado,-0.175501433,27.22,28.24666667,0.259684168
30-07-2024,41:10.9,card,ANON-0000-0000-0423,27.92,Americano with Milk,0.212858384,27.22,28.08333333,0.260501919
30-07-2024,23:20.1,card,ANON-0000-0000-0250,32.82,Latte,0.175501433,27.92,28.08333333,0.257760758
30-07-2024,12:07.4,card,ANON-0000-0000-0426,23.02,Americano,-0.298598416,27.22,28.08333333,0.25261558
30-07-2024,13:16.2,card,ANON-0000-0000-0426,18.12,Espresso,-0.212858384,26.52,27.59333333,0.247765829
30-07-2024,14:41.7,card,ANON-0000-0000-0427,27.92,Americano with Milk,0.540838852,25.82,27.43,0.258890095
30-07-2024,19:34.2,card,ANON-0000-0000-0276,27.92,Americano with Milk,0,25.82,27.26666667,0.258890095
31-07-2024,22:38.9,card,ANON-0000-0000-0441,23.02,Cortado,-0.175501433,25.82,27.26666667,0.259862004
31-07-2024,26:26.0,card,ANON-0000-0000-0444,32.82,Latte,0.425716768,26.52,27.43,0.275145956
31-07-2024,59:25.0,card,ANON-0000-0000-0040,27.92,Americano with Milk,-0.149299208,25.82,27.26666667,0.263469021
31-07-2024,53:35.1,card,ANON-0000-0000-0443,23.02,Cortado,-0.175501433,25.82,26.94,0.241134239
31-07-2024,52:14.8,card,ANON-0000-0000-0153,32.82,Cappuccino,0.425716768,27.92,27.10333333,0.25326672
31-07-2024,51:10.4,card,ANON-0000-0000-0443,32.82,Latte,0,28.62,27.43,0.25031263
31-07-2024,50:07.4,card,ANON-0000-0000-0443,23.02,Cortado,-0.298598416,27.92,27.10333333,0.261161992
31-07-2024,46:42.4,card,ANON-0000-0000-0442,32.82,Cocoa,0.425716768,29.32,27.43,0.27637065
31-07-2024,28:45.1,card,ANON-0000-0000-0009,32.82,Latte,0,29.32,27.43,0.27637065
31-07-2024,04:15.0,card,ANON-0000-0000-0440,32.82,Latte,0,30.02,27.43,0.27637065
31-07-2024,55:45.1,card,ANON-0000-0000-0388,23.02,Americano,-0.298598416,30.02,27.26666667,0.282744805
31-07-2024,24:49.4,card,ANON-0000-0000-0438,27.92,Americano with Milk,0.212858384,29.32,27.26666667,0.271023447
31-07-2024,14:00.3,card,ANON-0000-0000-0384,32.82,Latte,0.175501433,29.32,27.75666667,0.269803897
31-07-2024,11:42.6,card,ANON-0000-0000-0384,32.82,Cocoa,0,30.72,27.92,0.265223628
31-07-2024,58:15.9,card,ANON-0000-0000-0276,27.92,Americano with Milk,-0.149299208,30.02,28.08333333,0.26583051
31-07-2024,54:45.3,card,ANON-0000-0000-0388,23.02,Americano,-0.175501433,28.62,27.92,0.267382987
31-07-2024,38:38.2,card,ANON-0000-0000-0437,27.92,Americano with Milk,0.212858384,27.92,27.92,0.260314173
31-07-2024,37:41.9,card,ANON-0000-0000-0437,27.92,Americano with Milk,0,28.62,27.92,0.25373449
31-07-2024,59:52.1,card,ANON-0000-0000-0423,27.92,Americano with Milk,0,28.62,27.92,0.225951472
31-07-2024,54:11.8,card,ANON-0000-0000-0445,32.82,Latte,0.175501433,28.62,28.08333333,0.228413743
31-07-2024,48:06.8,card,ANON-0000-0000-0439,23.02,Cortado,-0.298598416,27.22,28.08333333,0.235825647
31-07-2024,55:16.6,card,ANON-0000-0000-0446,32.82,Latte,0.425716768,27.92,28.08333333,0.235825647
